"year","ECONOMIC.FREEDOM","rank","quartile","X1a_government_consumption","X1b_transfers","X1c_gov_enterprises","X1d_top_marg_tax_rate","X1_size_government","X2a_judicial_independence","X2b_impartial_courts","X2c_protection_property_rights","X2d_military_interference","X2e_integrity_legal_system","X2f_legal_enforcement_contracts","X2g_restrictions_sale_real_property","X2h_reliability_police","X2i_business_costs_crime","X2j_gender_adjustment","X2_property_rights","X3a_money_growth","X3b_std_inflation","X3c_inflation","X3d_freedom_own_foreign_currency","X3_sound_money","X4a_tariffs","X4b_regulatory_trade_barriers","X4c_black_market","X4d_control_movement_capital_ppl","X4_trade","X5a_credit_market_reg","X5b_labor_market_reg","X5c_business_reg","X5_regulation","continent"
2012,8.64,2,1,5.941176471,8.753184846,8,10,8.173590329,7.794863383,7.539183405,8.891368503,8.333333333,8.333333333,7.766531454,8.942791606,8.761889479,8.747898792,0.962962963,8.191138363,8.431960217,8.605705966,9.094,10,9.032916546,8.422933333,8.511051023,10,8.51719852,8.862795719,10,7.659364611,9.209850193,8.956404935,"South-Eastern Asia"
2016,5.42,151,4,2.891176471,0,7,9,6.297058824,2.696954403,2.733533833,3.409609506,3.333333333,5,1.870795505,7.04584874,3.095484076,3.939206292,0.926829268,3.545876002,7.848682952,9.466555077,8.60706,0,6.480574507,5.397333333,2.932546187,10,1.540364186,4.967560927,5.891333333,5.591607049,5.939363133,5.807434505,"South-Eastern Asia"
2006,6.91428571428571,77.7142857142857,2.57142857142857,0,0,0,10,5,5.58139274528571,4.76316847942857,5.72125955442857,8.333333333,8.333333333,4.17108873657143,4.802773258,6.31608064828571,6.70356846328571,0.794871795,5.45700840257143,9.26798691271429,4.65003172742857,9.86940689985714,10,8.446856385,8.91631428571429,5.373181679625,10,5.32083739042857,7.41591125614286,8.89672875457143,8.72449012371429,7.13556137842857,8.25226008542857,"South-Eastern Asia"
1995,7.1,32,2,7.845813339,9.945504087,8,7,8.197829356,3.716666667,5.266666667,3.96,7.036027701,4.107142857,3.37014516211765,7.86241909217647,4.25432478125,5.06655069308333,0.888888889,4.549672958,8.106144299,8.584,8.49,10,8.795036075,6.084444444,5.716666667,10,6.605,7.101527778,9.186979404,6.81882,4.629144444,6.878314616,"South-Eastern Asia"
2004,6.91428571428571,77.7142857142857,2.57142857142857,0,0,0,10,5,5.58139274528571,4.76316847942857,5.72125955442857,8.333333333,8.333333333,4.17108873657143,4.802773258,6.31608064828571,6.70356846328571,0.794871795,5.45700840257143,9.26798691271429,4.65003172742857,9.86940689985714,10,8.446856385,8.91631428571429,5,10,5.32083739042857,7.41591125614286,8.89672875457143,8.72449012371429,7.13556137842857,8.25226008542857,"South-Eastern Asia"
2013,6.61,100,3,4.567647059,9.119336979,7,8,7.17174601,4.670751032,4.252671195,5.154256537,3.333333333,4.166666667,6.237189244,7.89132073,3.668202322,5.353741376,0.864864865,4.633995703,9.161136622,9.485955783,9.563022763,0,7.052528792,6.924177778,6.972789115,10,4.662713345,7.13992006,9.309850105,4.682622532,7.205470157,7.065980931,"South-Eastern Asia"
2010,6.65,90,3,4.905882353,9.671934605,7,7,7.144454239,5.339083798,4.856679002,4.289375216,5,4.166666667,6.107323985,7.89132073,4.531288107,5.984179997,0.925925926,5.153554959,9.319444463,9.568098221,9.337799043,0,7.056335432,7.433288889,6.816709859,10,3.061990938,6.827997421,9.264653917,4.958987976,7.035641095,7.086427663,"South-Eastern Asia"
2016,8.84,2,1,4.823529412,8.854173721,8,10,7.919425783,7.791729768,7.391490937,8.927309513,8.333333333,8.333333333,7.661021481,8.961690843,9.241012732,8.364574115,0.974358974,8.22709857,9.711728122,9.4356877,9.8995,10,9.761728956,10,8.680010952,10,8.484695691,9.291176661,10,7.669194407,9.272599991,8.980598133,"South-Eastern Asia"
1985,3.52,102,4,6.86867456335294,0,4.47368421052632,5.97058823529412,5.86798956035294,2.7650357774,3.18815570688889,4.8,1.63908439233333,3.1,1.870836404,6.2950908512,3.26573082533333,3.82415790116667,0.926829268,3.843921509,9.980954668,9.588,9.686,0,7.313738667,0,4.2615771652,0,0,0,0.20353687,5.7392312054,5.0383568092,2.927478001,"South-Eastern Asia"
2000,6.64,67,3,5.866309093,8.446866485,2,8,6.078293895,4.509,6.012,4.23418,8.333333333,5,4.271845321,6.555345079,6.75309127991667,6.24576479558333,0.777777778,4.941676665,9.122706055,8.785502021,9.693051953,5,8.150315007,5.916,7.667333333,10,3.6881075,6.817860208,7.950586895,6.011927833,7.663743585,7.208752771,"South-Eastern Asia"
2009,6.57857142857143,98.7142857142857,3.14285714285714,0.0938235294,7.563890879,7.71428571428571,10,6.12744932971429,3.85465102642857,3.44392348485714,2.951295253,5.43285714285714,0,0,0,4.42063571,5.117929597,1,3.53911442357143,8.329592736,8.14800425657143,8.69939911242857,10,8.79424902614286,9.564074074,5.239885472,0,6.78678230928571,7.1586667175,9.5,7.07187139542857,5.74423878771429,7.43870339442857,"South-Eastern Asia"
1975,6.24857142857143,107.071428571429,3.21428571428571,9.23471806776471,0,0,4.89285714285714,7.04806030507143,4.26323749664286,4.32785701592857,4.61302843521429,4.86095,6.66668095264286,6.04002746994118,8.22643852470588,5.69537837608333,6.14193005008333,1,5.63855821058824,8.10060229578571,8.04853847378572,8.32704037492857,0,6.11904528607143,6.69199976686667,6.12346933247059,10,2.28282015507143,6.13854388064286,9.31550662078572,5.3399478802,4.78257270235714,6.3725287092,"South-Eastern Asia"
2014,5.36,147,4,2.435294118,0,6,9,5.811764706,2.696954403,2.733533833,3.409609506,2.5,5,1.871,6.717137503,3.095484076,3.939206292,0.926829268,3.421505587,8.06971153,9.48449439,8.905107057,0,6.614828244,5.397333333,3.746155654,10,1.28395393,5.106860729,5.891333333,6.148118363,5.427866659,5.822439452,"South-Eastern Asia"
2005,6.91428571428571,77.7142857142857,2.57142857142857,0,0,0,10,5,5.58139274528571,4.76316847942857,5.72125955442857,8.333333333,8.333333333,4.17108873657143,4.802773258,6.31608064828571,6.70356846328571,0.794871795,5.45700840257143,9.26798691271429,4.65003172742857,9.86940689985714,10,8.446856385,8.91631428571429,5.373181679625,10,5.32083739042857,7.41591125614286,8.89672875457143,8.72449012371429,7.13556137842857,8.25226008542857,"South-Eastern Asia"
1990,6.24857142857143,107.071428571429,3.21428571428571,9.23471806776471,0,0,4.89285714285714,7.04806030507143,4.26323749664286,4.32785701592857,4.61302843521429,4.86095,6.66668095264286,6.04002746994118,8.22643852470588,5.69537837608333,6.14193005008333,1,5.63855821058824,8.10060229578571,8.04853847378572,8.32704037492857,0,6.11904528607143,6.69199976686667,6.12346933247059,10,2.28282015507143,6.13854388064286,9.31550662078572,5.3399478802,4.78257270235714,6.3725287092,"South-Eastern Asia"
2003,5.61,111,4,9.203519151,0,0,0,4.601759576,4.5,4,2.333333333,3.3333,6.6666,5.898069047,6.99158153,5.69537837608333,6.14193005008333,1,4.817554844,7.686761388,9.246340652,9.379249983,0,6.578088006,5.919160105,5.833333333,10,2.333333333,6.021456693,9.488193536,4.733537297,3.829508465,6.017079766,"South-Eastern Asia"
2015,5.32,151,4,2.891176471,0,7,9,6.297058824,2.696954403,2.733533833,3.409609506,2.5,5,1.870795505,6.717137503,3.095484076,3.939206292,0.926829268,3.421483697,7.780655994,9.576853394,7.839313432,0,6.299205705,5.397333333,2.917753287,10,1.540364186,4.963862702,5.891333333,5.591607049,5.351822712,5.611587698,"South-Eastern Asia"
2016,7.17,64,2,9.879411765,9.712056102,2,10,7.897866967,2.700124185,3.114145796,4.658861955,6,0,1.824541681,7.52818438,3.317419688,5.079974333,1,4.277906502,8.197496697,9.641029707,9.39561,10,9.308534101,7.644711111,4.597889975,10,7.05360867,7.324052439,9.5,6.548741864,5.135845438,7.061529101,"South-Eastern Asia"
2000,6.91428571428571,77.7142857142857,2.57142857142857,0,0,0,10,5,5.58139274528571,4.76316847942857,5.72125955442857,8.333333333,8.333333333,4.17108873657143,4.802773258,6.31608064828571,6.70356846328571,0.794871795,5.45700840257143,9.26798691271429,4.65003172742857,9.86940689985714,10,8.446856385,8.91631428571429,5.373181679625,10,5.32083739042857,7.41591125614286,8.89672875457143,8.72449012371429,7.13556137842857,8.25226008542857,"South-Eastern Asia"
2010,7.05,65,2,8.247058824,9.226158038,8,7,8.118304215,3.247902571,3.043476333,4.349729667,5,4.166666667,3.420207439,7.685115799,3.79628239,4.584108743,0.827586207,3.989568868,8.740184536,9.188036041,9.2375,10,9.291430144,7.752044444,6.6939653,10,2.29466563,6.685168843,9.143524698,6.109245646,6.223444494,7.15873828,"South-Eastern Asia"
2016,6.85,84,3,4.347058824,9.223523916,6,7,6.642645685,5.129782358,4.431941509,5.153529643,3.333333333,4.166666667,6.272471398,7.468113305,5.086010297,5.186739763,0.846153846,4.741393669,9.835597278,9.750452914,9.96234,5,8.637097548,6.959111111,6.782771056,10,4.692085324,7.108491873,9.333333333,4.717367574,7.249522002,7.100074303,"South-Eastern Asia"
2006,4.31,140,4,10,0,4,5,6.333333333,2.7650357774,3.1,3.370813487625,4.1,5,1.870836404,6.2950908512,3.921633648,4.279061944,0.926829268,3.930865736,8.033647291,4.646874761,6.000702533,0,4.670306146,5.345066667,4.2615771652,0,1.923076923,2.42271453,3.597569042,5.7392312054,5.0383568092,4.208563929,"South-Eastern Asia"
2006,6.31,101,3,9.247058824,0,0,4.5,6.873529412,4.342984912,4.635626453,5.387209603,5,6.666666667,6.357791074,8.339297603,6.02706974,6.457794032,1,5.912715565,7.716131095,9.300377106,8.4624329,0,6.369735275,5.555426772,5.744640907,10,2.472057603,5.94303132,9.466099731,5.31716953,4.575989117,6.453086126,"South-Eastern Asia"
2002,5.8,100,4,8.659590181,7.779291553,7,6,7.359720433,3.666666667,4.333333333,4.166666667,5,3.333333333,1.168872561,5.877203994,4.87105915933333,6.03675577075,0.666666667,3.279294829,7.201632474,0,7.624248714,10,6.206470297,7.941555556,6.166666667,10,3.185897436,6.823529915,7.145794404,4.65,4.204981238,5.333591881,"South-Eastern Asia"
2004,6.93333333333333,79.3333333333333,2.33333333333333,6.519117647,9.813194694,6,9,8.26856871233333,4.611705503,4.70114800266667,4.56816259733333,7.57666666666667,0,5.20596211666667,8.65867213466667,5.51913904166667,6.54292759233333,1,5.923047957,6.102189957,8.486890858,9.538636395,5,7.28192930266667,7.88133333333333,3.615420698,10,5.69116122433333,6.796978814,8.600128015,4.896238643,5.71462812866667,6.403664929,"South-Eastern Asia"
2015,6.3,120,4,9.258823529,0,0,6,7.629411765,4.186773719,4.155994516,4.959259481,5,6.666666667,5.687988778,8.716067102,5.266666412,6.124109745,0.780487805,5.021324429,8.124387858,6.711464262,9.873877579,0,6.177432425,6.525866667,5.241947893,10,2.306590146,6.018601176,8.8725,5.307752141,5.736610305,6.638954149,"South-Eastern Asia"
2014,6.92,81,3,6.676470588,9.765741082,6,9,8.480737223,4.446655615,4.588031272,4.27763815,7.53,0,5.206,8.636758052,5.375038197,6.75063615,1,5.85134468,6.102189957,8.383129459,9.172954726,5,7.164568536,7.722888889,3.715189565,10,5.846892003,6.821242614,8.404,4.912720348,5.604012846,6.306911065,"South-Eastern Asia"
2012,6.93333333333333,79.3333333333333,2.33333333333333,6.519117647,9.813194694,6,9,8.26856871233333,4.611705503,4.70114800266667,4.56816259733333,7.57666666666667,0,5.20596211666667,8.65867213466667,5.51913904166667,6.54292759233333,1,5.923047957,6.102189957,8.486890858,9.538636395,5,7.28192930266667,7.88133333333333,3.615420698,10,5.69116122433333,6.796978814,8.600128015,4.896238643,5.71462812866667,6.403664929,"South-Eastern Asia"
2007,6.83,77,3,6.154462103,9.435967302,6,7,7.147607351,5.718004229,5.190791379,6.185026938,5.833333333,4.166666667,6.107323985,9.600619164,5.408282761,6.986078533,1,6.132902999,9.163179337,9.427390877,9.554228276,0,7.036199622,7.407096239,6.719741443,10,3.154963927,6.820450402,8.974687718,5.599544866,6.406415814,6.993549466,"South-Eastern Asia"
2008,6.61,86,3,5.438235294,8.469403796,2,8,5.976909772,5.342883913,5.4913875,7.01582993,8.333333333,6.666666667,4.384891722,6.423860584,6.148954802,5.451567563,0.777777778,5.45771615,8.927502278,8.482944708,8.911843558,0,6.580572636,6.112,6.673111674,10,5.714412593,7.124881067,9.385981123,7.57155486,6.733641163,7.897059049,"South-Eastern Asia"
2009,6.93333333333333,79.3333333333333,2.33333333333333,6.519117647,9.813194694,6,9,8.26856871233333,4.611705503,4.70114800266667,4.56816259733333,7.57666666666667,0,5.20596211666667,8.65867213466667,5.51913904166667,6.54292759233333,1,5.923047957,6.102189957,8.486890858,9.538636395,5,7.28192930266667,7.88133333333333,3.615420698,10,5.69116122433333,6.796978814,8.600128015,4.896238643,5.71462812866667,6.403664929,"South-Eastern Asia"
2005,7.02,61,2,8.167942901,10,10,7,8.791985725,3.93081761,3.616352201,5.691823899,5.833333333,3.75,3.420207439,7.995737966,4.134615385,5.359477124,0.888888889,4.589198792,8.77187105,9.511737655,8.474295191,5,7.939475974,8.137733333,6.824304947,10,2.393307531,6.838836453,9.154579824,5.952026638,5.64516752,6.917257994,"South-Eastern Asia"
2011,4.44,152,4,6.161764706,0,7,5,6.053921569,2.7650357774,5.79620067,3.370813487625,1.666666667,5,1.870836404,6.2950908512,3.26573082533333,3.82415790116667,0.926829268,4.002302925,7.944375406,6.828157318,8.996,0,5.942133181,5.345066667,4.2615771652,0,0,1.781688889,5.325325325,5.7392312054,5.0383568092,4.416759219,"South-Eastern Asia"
2006,6.4,93,3,8.205882353,9.259128065,7,6,7.616252605,3.27852339,4.19222334,3.960626224,4.166666667,5,1.168872561,5.811461746,4.360427569,7.892749446,0.666666667,3.68810657,8.078919705,8.269829911,7.37791635,5,7.181666492,8.099111111,6.888065518,10,3.684711927,7.167972139,8.258654318,5.175571178,5.636591926,6.35693914,"South-Eastern Asia"
2006,7.09714285714286,67.1428571428571,2.14285714285714,9.78991596657143,9.71212013042857,6,10,7.87550902414286,2.91963584814286,3.75434884128571,4.47275683314286,5.62857142857143,0,2.001174866,7.51409675542857,3.53633394475,5.46078114275,0.888888889,4.423902108375,8.79290081628571,9.09813115871428,9.33007746128571,10,9.305277359,7.75091428571429,5.47068032114286,10,5.46325376075,7.35447555028571,8.04236688257143,6.59965890442857,4.97899364571429,6.540339811,"South-Eastern Asia"
1970,6.57857142857143,98.7142857142857,3.14285714285714,0.0938235294,7.563890879,7.71428571428571,10,6.12744932971429,3.85465102642857,3.44392348485714,2.951295253,5.43285714285714,0,0,0,4.42063571,5.117929597,1,3.53911442357143,8.329592736,8.14800425657143,8.69939911242857,10,8.79424902614286,9.564074074,5.239885472,0,6.78678230928571,7.1586667175,9.5,7.07187139542857,5.74423878771429,7.43870339442857,"South-Eastern Asia"
2005,6.72,74,3,6.711846029,8.78746594,7,6,7.124827992,5.666666667,5.869565217,7.111111111,6.666666667,4.166666667,6.107323985,7.89132073,6.268115942,6.739130435,1,6.276285269,8.531616207,9.403311641,9.091633466,0,6.756640328,6.839511111,5.889299742,10,2.996,6.431202713,9.333333333,5.427238042,6.199080491,6.986550622,"South-Eastern Asia"
2013,6.64,95,3,0,8.168419984,7,10,6.292104996,3.850188266,3.216529876,2.997392829,5.3,0,0,0,4.292972477,4.733810622,1,3.484413439,9.240397332,7.711725005,7.768675508,10,8.680199461,9.622222222,5.765795428,0,6.668753087,7.352256912,9.5,6.856923336,5.763561358,7.373494898,"South-Eastern Asia"
2000,6.97,49,2,7.261479388,9.209809264,4,7,6.867822163,4.509,5.511,3.21731,6.666666667,3.333333333,3.493120942,7.798511224,4.25432478125,5.06655069308333,0.888888889,4.6586668,8.408597206,9.315380271,9.20997921,10,9.233489172,7.86,5.808728333,10,4.604217885,7.068236554,9.032487137,5.307275359,6.76962786,7.036463452,"South-Eastern Asia"
2004,6.59,74,3,4.844036723,9.455040872,2,8,6.074769399,7.281746032,7.450980392,6.884920635,8.333333333,6.11,4.271845321,6.456731708,6.75309127991667,6.24576479558333,0.777777778,5.941531102,9.442839807,7.835085707,9.69629156,0,6.743554269,6.031343159,7.174918505,10,4.080578431,6.821710024,7.942098436,7.636195229,6.540438224,7.37291063,"South-Eastern Asia"
1995,6.3,56,2,8.447048361,9.891008174,7,6.5,7.959514134,2.333333333,4.216666667,4.2,2.882156738,4.107142857,1.48117522517647,5.965053773,4.87105915933333,6.03675577075,0.555555556,2.759446604,8.966363769,9.384,8.022,10,9.093090942,6.428888889,3.333333333,10,3.763333333,5.881388889,8.333333333,4.222083333,4.807772222,5.78772963,"South-Eastern Asia"
2012,5,147,4,4.694117647,0,4,6.5,5.064705882,3.063565,2.378590833,2.5153,2.5,5,1.870795505,5.497665255,3.290815,3.295261667,0.926829268,3.148438303,7.614467916,8.519424861,9.706,0,6.459973194,5.397333333,5.665685732,10,1.259693333,5.5806781,5.291333333,4.882412543,4.059160677,4.744302184,"South-Eastern Asia"
1975,4.78,50,3,8.179411765,9.727520436,4,4,6.47673305,4.07168911755556,4.38058943016667,3.5,4.14180500416667,4.20541950109524,1.48117522517647,5.965053773,4.87105915933333,6.03675577075,0.666666667,3.046434344,4.964480938,3.56,7.76,10,6.571120234,4.816666667,5.98285349805556,8.6,0,4.472222222,1,4.68954883933333,5.45952743355556,3.311983333,"South-Eastern Asia"
1980,7.09714285714286,67.1428571428571,2.14285714285714,9.78991596657143,9.71212013042857,2.83333333333333,10,7.87550902414286,2.91963584814286,3.75434884128571,4.47275683314286,5.62857142857143,0,2.001174866,7.51409675542857,3.53633394475,5.46078114275,0.875,4.423902108375,8.79290081628571,9.09813115871428,9.33007746128571,10,9.305277359,7.75091428571429,5.47068032114286,10,5.46325376075,7.35447555028571,8.04236688257143,6.59965890442857,4.97899364571429,6.540339811,"South-Eastern Asia"
2009,6.66,84,3,8.335294118,9.179836512,7,7,7.878782657,3.073351592,3.057867475,4.447736087,5.833333333,4.166666667,3.420207439,7.962866842,4.035334041,5.06930368,0.827586207,4.169604137,8.437408368,9.120420272,9.35483871,5,7.978166838,7.718711111,6.764490714,10,2.239635636,6.680709365,8.236385841,6.017235103,5.454525085,6.569382009,"South-Eastern Asia"
1975,4.1052380952381,133.238095238095,4,6.86867456335294,0,4.47368421052632,5.97058823529412,5.86798956035294,2.7650357774,3.18815570688889,3.370813487625,1.63908439233333,5.07925170066667,1.870836404,6.2950908512,3.26573082533333,3.82415790116667,0.926829268,3.33288620904762,6.756413432,1.524,6.7,0,3.745103358,0,4.2615771652,0,0,0,1.356356356,5.7392312054,5.0383568092,3.431545642,"South-Eastern Asia"
1990,6,40,2,7.929423318,9.591280654,4,7,7.130175993,4.07168911755556,4.38058943016667,6.6,4.14180500416667,3.3,1.48117522517647,5.965053773,4.87105915933333,6.03675577075,0.555555556,3.669854665,8.026475495,7.86,9.144,10,8.757618874,5.884444444,5.98285349805556,10,0,5.294814815,7.083083083,4.68954883933333,5.45952743355556,5.171154904,"South-Eastern Asia"
2005,6.19,100,3,9.166903804,0,0,4,6.583451902,4.133858268,4.603174603,5.721393035,5,6.666666667,6.357791074,8.339297603,5.882352941,6,1,5.856059355,7.946632121,8.89643327,8.346242626,0,6.297327004,5.795426772,5.532874489,10,2.048025712,5.844081743,9.542806256,5.379951603,4.245701165,6.389486341,"South-Eastern Asia"
2009,4.22,141,4,8.52810311,0,4,5,5.842701037,2.7650357774,2.9,3.370813487625,1.666666667,5,1.870836404,6.2950908512,3.26573082533333,3.82415790116667,0.926829268,3.072222222,8.26003207,7.047487763,9.705531377,0,6.253262802,5.345066667,4.2615771652,0,0,1.781688889,2.206733626,5.7392312054,5.0383568092,4.146089699,"South-Eastern Asia"
2001,7.09714285714286,67.1428571428571,2.14285714285714,9.78991596657143,9.71212013042857,2.83333333333333,10,7.87550902414286,2.91963584814286,3.75434884128571,4.47275683314286,5.62857142857143,0,2.001174866,7.51409675542857,3.53633394475,5.46078114275,0.888888889,4.423902108375,8.79290081628571,9.09813115871428,9.33007746128571,10,9.305277359,7.75091428571429,5.47068032114286,10,5.46325376075,7.35447555028571,8.04236688257143,6.59965890442857,4.97899364571429,6.540339811,"South-Eastern Asia"
2007,6.86,74,3,8.147768504,10,8,7,8.286942126,4.119855682,3.241381107,5.07370846,5.833333333,4.166666667,3.420207439,7.962866842,4.118469043,5.430729382,0.888888889,4.550880897,8.912194252,9.383179628,9.439207155,5,8.183645259,7.83864451,6.620336307,10,2.339988934,6.699742438,8.263993952,5.85982141,5.633598807,6.585804723,"South-Eastern Asia"
2011,6.93333333333333,79.3333333333333,2.33333333333333,6.519117647,9.813194694,6,9,8.26856871233333,4.611705503,4.70114800266667,4.56816259733333,7.57666666666667,0,5.20596211666667,8.65867213466667,5.51913904166667,6.54292759233333,1,5.923047957,6.102189957,8.486890858,9.538636395,5,7.28192930266667,7.88133333333333,3.615420698,10,5.69116122433333,6.796978814,8.600128015,4.896238643,5.71462812866667,6.403664929,"South-Eastern Asia"
2004,8.8,2,1,5.984441884,8.730245232,8,10,8.178671779,7.287356322,8.065268065,8.434684685,8.333,8.3333,8.478714273,8.909515398,8.992500478,8.67383273283333,1,8.26311982,9.677902793,8.886395857,9.66745456,10,9.557938302,10,9.148395725,10,7.536382536,9.171194565,10,7.684700623,8.876656176,8.8537856,"South-Eastern Asia"
2012,6.69,91,3,0,6.806636447,8,10,6.201659112,3.990941751,3.924543005,3.025033121,5.6,0,0,0,4.527033184,5.362234568,1,3.775683661,9.109080961,9.156284442,7.64,10,8.976341351,9.351111111,5.276331613,0,6.611584841,7.079675855,9.5,7.356307331,5.36788952,7.408065617,"South-Eastern Asia"
2000,5.86,90,3,8.979908166,8.302001956,7,6,7.57047753,3.006,4.008,3.13396,3.333333333,3.333333333,1.168872561,5.877203994,4.87105915933333,6.03675577075,0.666666667,2.840559908,5.562557114,0,9.256324041,10,6.204720289,7.882225693,5.992048333,10,4.830215,7.176122257,7.405421425,4.141133333,4.993891695,5.513482151,"South-Eastern Asia"
2005,6.84,71,3,5.032474525,9.082833787,2,8,6.028827078,7.238095238,7.34741784,7.9342723,8.333333333,6.666666667,4.271845321,6.489602832,7.511737089,7.112676056,0.777777778,6.212903376,9.158432768,7.83802488,9.407826982,0,6.601071158,6.659777778,7.027859682,10,5.891338368,7.394743957,9.659493079,7.672983263,6.629068498,7.987181613,"South-Eastern Asia"
2011,7.22,55,2,8.382352941,9.100817439,10,7,8.620792595,3.359538422,3.631900888,5.168960867,5,4.166666667,3.420207439,7.685115799,4.384604133,4.905356712,0.827586207,4.236177393,8.859195543,9.204033247,9.07,10,9.283307197,7.812711111,6.729478601,10,2.398917195,6.735276727,9.202376093,6.084193461,6.419543837,7.23537113,"South-Eastern Asia"
2016,7.34,49,2,7.9,9.095367847,10,7,8.498841962,4.264618953,3.230035305,5.441059272,4.166666667,4.166666667,3.116401178,7.925068367,3.976093928,4.299092293,0.897435897,4.27826495,8.605310592,9.438580359,9.64666,10,9.422637738,7.747866667,5.374414099,10,5.38680204,7.127270701,9.332072511,6.794622962,5.982803778,7.369833084,"South-Eastern Asia"
2000,6.93333333333333,79.3333333333333,2.33333333333333,6.519117647,9.813194694,6,9,8.26856871233333,4.611705503,4.70114800266667,4.56816259733333,7.57666666666667,0,5.20596211666667,8.65867213466667,5.51913904166667,6.54292759233333,1,5.923047957,6.102189957,8.486890858,9.538636395,5,7.28192930266667,7.88133333333333,3.615420698,10,5.69116122433333,6.796978814,8.600128015,4.896238643,5.71462812866667,6.403664929,"South-Eastern Asia"
2010,6,127,4,0,6.864035235,7,10,4.621345078,3.875093607,3.354201281,2.924028902,5,0,0,0,4.327350798,5.578835426,1,3.132438752,7.659571218,8.668562969,8.64680464,10,8.743734707,9.564074074,5.986233279,0,6.72888472,7.1586667175,9.5,7.708996883,5.341247165,7.516748016,"South-Eastern Asia"
2007,6.91428571428571,77.7142857142857,2.57142857142857,0,0,0,10,5,5.58139274528571,4.76316847942857,5.72125955442857,8.333333333,8.333333333,4.17108873657143,4.802773258,6.31608064828571,6.70356846328571,0.794871795,5.45700840257143,9.26798691271429,4.65003172742857,9.86940689985714,10,8.446856385,8.91631428571429,5.373181679625,10,5.32083739042857,7.41591125614286,8.89672875457143,8.72449012371429,7.13556137842857,8.25226008542857,"South-Eastern Asia"
2001,6.91428571428571,77.7142857142857,2.57142857142857,0,0,0,10,5,5.58139274528571,4.76316847942857,5.72125955442857,8.333333333,8.333333333,4.17108873657143,4.802773258,6.31608064828571,6.70356846328571,0.794871795,5.45700840257143,9.26798691271429,4.65003172742857,9.86940689985714,10,8.446856385,8.91631428571429,5.373181679625,10,5.32083739042857,7.41591125614286,8.89672875457143,8.72449012371429,7.13556137842857,8.25226008542857,"South-Eastern Asia"
2016,6.91,81,2,6.523529412,9.8369215,6,9,7.840112728,4.719754855,4.621006052,4.829061827,7.6,0,5.205943175,8.669629176,5.459108353,6.3931036,1,5.93720088,6.102189957,8.543205093,9.6982,5,7.335898763,8.198222222,3.543067388,10,5.580300225,6.830397459,9.126884045,4.852489699,5.790724909,6.590032884,"South-Eastern Asia"
2003,6.91428571428571,77.7142857142857,2.57142857142857,0,0,0,10,5,5.58139274528571,4.76316847942857,5.72125955442857,8.333333333,8.333333333,4.17108873657143,4.802773258,6.31608064828571,6.70356846328571,0.794871795,5.45700840257143,9.26798691271429,4.65003172742857,9.86940689985714,10,8.446856385,8.91631428571429,5.373181679625,10,5.32083739042857,7.41591125614286,8.89672875457143,8.72449012371429,7.13556137842857,8.25226008542857,"South-Eastern Asia"
2011,6.87,81,3,7.617647059,9.029155313,7,7.5,7.786700593,4.28159015,4.620663278,5.093396958,4.166666667,5,1.711495281,6.034135412,4.848843868,5.517040995,0.896551724,4.348775467,9.144840708,8.265529654,8.928,10,9.08459259,7.799111111,6.393098635,10,2.916160302,6.777092512,8.154385827,4.696563532,6.1973196,6.349422986,"South-Eastern Asia"
2006,6.57857142857143,98.7142857142857,3.14285714285714,0,7.563890879,7.71428571428571,10,6.12744932971429,3.85465102642857,3.44392348485714,2.951295253,5.43285714285714,0,0,0,4.42063571,5.117929597,1,3.53911442357143,8.329592736,8.14800425657143,8.69939911242857,10,8.79424902614286,9.564074074,5.239885472,0,6.78678230928571,7.1586667175,9.5,7.07187139542857,5.74423878771429,7.43870339442857,"South-Eastern Asia"
1995,6.57857142857143,98.7142857142857,3.14285714285714,0.0938235294,7.563890879,7.71428571428571,10,6.12744932971429,3.85465102642857,3.44392348485714,2.951295253,5.43285714285714,0,0,0,4.42063571,5.117929597,1,3.53911442357143,8.329592736,8.14800425657143,8.69939911242857,10,8.79424902614286,9.564074074,5.239885472,0,6.78678230928571,7.1586667175,9.5,7.07187139542857,5.74423878771429,7.43870339442857,"South-Eastern Asia"
2008,6.91428571428571,77.7142857142857,2.57142857142857,0,0,0,10,5,5.58139274528571,4.76316847942857,5.72125955442857,8.333333333,8.333333333,4.17108873657143,4.802773258,6.31608064828571,6.70356846328571,0.794871795,5.45700840257143,9.26798691271429,4.65003172742857,9.86940689985714,10,8.446856385,8.91631428571429,5.373181679625,10,5.32083739042857,7.41591125614286,8.89672875457143,8.72449012371429,7.13556137842857,8.25226008542857,"South-Eastern Asia"
2005,8.91,2,1,5.812026903,9.171662125,8,10,8.245922257,7.012987013,7.97008547,8.895833333,8.333333333,8.333333333,8.478714273,8.909515398,9.166666667,9.291666667,1,8.488015054,9.829142588,9.114581862,9.914978745,10,9.714675799,9.993333333,9.080828158,10,8.403386346,9.369386959,10,7.653473618,8.543507943,8.732327187,"South-Eastern Asia"
